,id,best_precision,mean_precision,best_recall,mean_recall,best_f1,mean_f1,annotator_0_precision,annotator_0_recall,annotator_0_f1,annotator_0_tp,annotator_0_fp,annotator_0_fn,annotator_1_precision,annotator_1_recall,annotator_1_f1,annotator_1_tp,annotator_1_fp,annotator_1_fn,annotator_2_precision,annotator_2_recall,annotator_2_f1,annotator_2_tp,annotator_2_fp,annotator_2_fn,annotator_3_precision,annotator_3_recall,annotator_3_f1,annotator_3_tp,annotator_3_fp,annotator_3_fn,annotator_4_precision,annotator_4_recall,annotator_4_f1,annotator_4_tp,annotator_4_fp,annotator_4_fn,annotator_5_precision,annotator_5_recall,annotator_5_f1,annotator_5_tp,annotator_5_fp,annotator_5_fn,annotator_6_precision,annotator_6_recall,annotator_6_f1,annotator_6_tp,annotator_6_fp,annotator_6_fn,annotator_7_precision,annotator_7_recall,annotator_7_f1,annotator_7_tp,annotator_7_fp,annotator_7_fn
25,257098,0.5760671287851149,0.38606348048157607,0.9705194197473093,0.8282567604227238,0.6036509605275734,0.5088489233399889,0.5760671287851149,0.6340092350933547,0.6036509605275734,3158,2324,1823,0.30992338562568406,0.9173866090712743,0.4633215162257977,1699,3783,153,0.37832907697920465,0.9705194197473093,0.5444284026775167,2074,3408,63,0.28201386355344765,0.8779102782509938,0.42689493303879605,1546,3936,215,0.38398394746442904,0.7414582599506868,0.5059488042302608,2105.0,3377.0,734,,,,,,,,,,,,,,,,,,
26,393035,0.3952,0.3017543859649123,0.9183333333333333,0.9021750470394737,0.5520526996823903,0.4483384111475028,0.37557894736842107,0.9081653431073101,0.5313952102942929,4460,7415,451,0.23814736842105264,0.9146183699870634,0.37789804235985835,2828,9047,264,0.3952,0.9153501072752097,0.5520526996823903,4693,7182,434,0.2784,0.9183333333333333,0.4272697899838449,3306,8569,294,0.21145263157894736,0.8715723707046165,0.34033613445378147,2511.0,9364.0,370,0.3117473684210526,0.8850107578293092,0.46107859011084823,3702.0,8173.0,481,,,,,,,,,,,,
27,80085,0.3996427411497239,0.3249972934935585,0.7468892261001517,0.7102986116617584,0.5206812652068126,0.4436020982294957,0.3249431633647288,0.6935875216637781,0.44255225035939394,2001,4157,884,0.3790191620656057,0.7268763625038929,0.4982388728786423,2334,3824,877,0.27427736278012343,0.7214865442118753,0.3974585245322979,1689,4469,652,0.3996427411497239,0.7468892261001517,0.5206812652068126,2461,3697,834,0.3423189347190646,0.7036048064085447,0.4605636880052436,2108.0,4050.0,888,0.22978239688210458,0.6693472090823084,0.3421179883945841,1415.0,4743.0,699,,,,,,,,,,,,
28,317043,0.16091800653812796,0.14181066115151114,0.9266990291262136,0.8965903593630626,0.2740753366286006,0.2441562796385694,0.16091800653812796,0.9234303215926493,0.2740753366286006,2412,12577,200,0.12736006404696779,0.9266990291262136,0.22394275324065926,1909,13080,151,0.11655213823470545,0.9258081611022787,0.20703958283953544,1747,13242,140,0.1470411635199146,0.9118742242449317,0.25324600712398027,2204,12785,213,0.15718193341783976,0.7951400607492406,0.26247771836007133,2356.0,12633.0,607,,,,,,,,,,,,,,,,,,
29,64061,0.5133740028155795,0.4381511027686532,0.6714186369958275,0.5767993136748586,0.5474105579184388,0.49411496833097984,0.4706710464570624,0.4702297233942804,0.47045028142589124,2006,2256,2260,0.3052557484748944,0.5025106218617227,0.3797985695518902,1301,2961,1288,0.44838104176442983,0.6535567715458276,0.5318675201781241,1911,2351,1013,0.45307367433129986,0.6714186369958275,0.5410479125805548,1931,2331,945,0.5133740028155795,0.5862808145766345,0.5474105579184388,2188.0,2074.0,1544,,,,,,,,,,,,,,,,,,
30,128035,0.6042082833932614,0.45979491277134105,0.7961141760614057,0.7557359339331929,0.669519663543127,0.5684805650666113,0.43361299773605005,0.7483337163870375,0.5490725126475547,3256,4253,1095,0.4003196164602477,0.7411242603550295,0.5198443579766536,3006,4503,1050,0.41883073644959384,0.7424457034938622,0.5355470412941677,3145,4364,1091,0.4420029298175523,0.7961141760614057,0.5684192498715533,3319,4190,850,0.6042082833932614,0.75066181336863,0.669519663543127,4537.0,2972.0,1507,,,,,,,,,,,,,,,,,,
31,107014,0.2956982131039047,0.21842488418266046,0.5728205128205128,0.5052636488128256,0.39004801396769967,0.3035023611258175,0.20595632031767042,0.5519687832564739,0.2999807210333526,1556,5999,1263,0.19046988749172733,0.4478680361033302,0.26727340267459143,1439,6116,1774,0.19682329583057578,0.5499260355029586,0.28989180231991424,1487,6068,1217,0.2956982131039047,0.5728205128205128,0.39004801396769967,2234,5321,1666,0.2031767041694242,0.4037348763808522,0.27031786563353,1535.0,6020.0,2267,,,,,,,,,,,,,,,,,,
32,28083,0.6131255618819299,0.4955548896214164,0.7105263157894737,0.6321517982455142,0.599428208386277,0.5461868340333993,0.5654779742283488,0.6377154444068942,0.599428208386277,1887,1450,1072,0.4926580761162721,0.5572881355932203,0.5229839351041833,1644,1693,1306,0.32544201378483667,0.6791744840525328,0.440032414910859,1086,2251,513,0.5558885226251123,0.6256323777403036,0.5887019993652808,1855,1482,1110,0.6131255618819299,0.5825740318906606,0.5974594831362242,2046.0,1291.0,1466,0.4207371890919988,0.7105263157894737,0.528514963297572,1404.0,1933.0,572,,,,,,,,,,,,
33,146074,0.6328320802005013,0.4440601503759399,0.9538757206918642,0.9398968992561375,0.7593604330609995,0.5957512418703812,0.31219715956558064,0.9179562760992385,0.4659310516800698,3737,8233,334,0.4880534670008354,0.9375702134488846,0.6419427503983298,5842,6128,389,0.41403508771929826,0.9409531042339092,0.5750420606834136,4956,7014,311,0.3731829573934837,0.9538757206918642,0.5364799135290939,4467,7503,216,0.6328320802005013,0.9491291818067912,0.7593604330609995,7575.0,4395.0,406,,,,,,,,,,,,,,,,,,
34,220003,0.26158261582615827,0.20649856498564984,0.9377093101138647,0.906286034695837,0.40493474552739106,0.3340378874409801,0.23703362033620337,0.8695243466817071,0.37251822318875605,4625,14887,694,0.15211152111521115,0.9018535399574598,0.26031662500548175,2968,16544,323,0.26158261582615827,0.8959101281376163,0.40493474552739106,5104,14408,593,0.21525215252152521,0.9377093101138647,0.350131299237214,4200,15312,279,0.16651291512915128,0.9264328485885372,0.28228854424605765,3249.0,16263.0,258,,,,,,,,,,,,,,,,,,
35,120093,0.42141243972410425,0.29530610999206497,0.9465547703180212,0.937250808408441,0.5794620000839313,0.4433723703509493,0.18836598913507904,0.9382791121921557,0.3137454249694998,3086,13297,203,0.3253372398217665,0.9300296632350376,0.48204757167405266,5330,11053,401,0.2798022340230727,0.9441812564366633,0.4316790658254073,4584,11799,271,0.2616126472563023,0.9465547703180212,0.40992778920185546,4286,12097,242,0.42141243972410425,0.9272092398603277,0.5794620000839313,6904.0,9479.0,542,,,,,,,,,,,,,,,,,,
